TimeStamp,_id,PART_FACT_PLAN_DATE,PART_FACT_SERIAL,PART_NAME,PassOrFail,Reason,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Switch_Over_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
2020-10-21 00:52:28,5f8f87c69c0189cc667918ab,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.89999961853028,290.70001220703125,142.5,116.0999984741211,55.59999847412109,59.900001525878906,285.6000061035156,284.70001220703125,284.8999938964844,274.8999938964844,264.70001220703125,234.8999938964844,66.69999694824219,21.600000381469727,22.5
2020-10-21 00:52:28,5f8f87c79c0189cc667918b0,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.89999961853028,290.70001220703125,142.5,116.0999984741211,55.59999847412109,59.900001525878906,285.6000061035156,284.70001220703125,284.8999938964844,274.8999938964844,264.70001220703125,234.8999938964844,66.69999694824219,21.600000381469727,22.5
2020-10-21 00:51:26,5f8f87c89c0189cc667918b5,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.39999389648438,115.9000015258789,55.5,59.900001525878906,285.20001220703125,285.29998779296875,285.0,274.5,264.70001220703125,234.3999938964844,66.5999984741211,21.39999961853028,22.299999237060547
2020-10-21 00:51:26,5f8f87c89c0189cc667918b8,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.56999969482422,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.39999389648438,115.9000015258789,55.5,59.900001525878906,285.20001220703125,285.29998779296875,285.0,274.5,264.70001220703125,234.3999938964844,66.5999984741211,21.39999961853028,22.299999237060547
2020-10-21 00:50:24,5f8f87c99c0189cc667918bb,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.0600004196167,61.7599983215332,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.5,142.39999389648438,115.8000030517578,55.400001525878906,60.0,286.0,285.1000061035156,284.6000061035156,274.6000061035156,265.0,234.8000030517578,65.0,21.5,22.5
2020-10-21 00:50:24,5f8f87ca9c0189cc667918bf,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.0600004196167,61.7599983215332,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.5,142.39999389648438,115.8000030517578,55.400001525878906,60.0,286.0,285.1000061035156,284.6000061035156,274.6000061035156,265.0,234.8000030517578,65.0,21.5,22.5
2020-10-21 00:49:23,5f8f87cb9c0189cc667918c3,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.39999389648438,115.9000015258789,55.5,60.20000076293945,285.6000061035156,286.0,285.0,275.1000061035156,264.8999938964844,235.0,66.0999984741211,21.5,22.5
2020-10-21 00:49:23,5f8f87cb9c0189cc667918c6,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.39999389648438,115.9000015258789,55.5,60.20000076293945,285.6000061035156,286.0,285.0,275.1000061035156,264.8999938964844,235.0,66.0999984741211,21.5,22.5
2020-10-21 00:48:21,5f8f87cc9c0189cc667918c9,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,12.970000267028809,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.89999961853028,290.5,142.1999969482422,115.9000015258789,55.70000076293945,60.20000076293945,286.1000061035156,284.79998779296875,285.1000061035156,275.70001220703125,265.70001220703125,234.8000030517578,65.9000015258789,21.5,22.5
2020-10-21 00:48:21,5f8f87cc9c0189cc667918cd,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,12.970000267028809,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.89999961853028,290.5,142.1999969482422,115.9000015258789,55.70000076293945,60.20000076293945,286.1000061035156,284.79998779296875,285.1000061035156,275.70001220703125,265.70001220703125,234.8000030517578,65.9000015258789,21.5,22.5
2020-10-21 00:47:18,5f8f87cd9c0189cc667918d4,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.39999389648438,116.0999984741211,55.900001525878906,60.5,285.6000061035156,285.0,284.8999938964844,276.1000061035156,265.3999938964844,235.1000061035156,65.80000305175781,21.5,22.5
2020-10-21 00:47:18,5f8f87cd9c0189cc667918d7,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.39999389648438,116.0999984741211,55.900001525878906,60.5,285.6000061035156,285.0,284.8999938964844,276.1000061035156,265.3999938964844,235.1000061035156,65.80000305175781,21.5,22.5
2020-10-21 00:46:18,5f8f87ce9c0189cc667918dc,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.58000183105469,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.5,116.1999969482422,56.0,60.70000076293945,286.1000061035156,285.29998779296875,285.1000061035156,276.0,265.20001220703125,234.8000030517578,65.9000015258789,21.39999961853028,22.299999237060547
2020-10-21 00:46:18,5f8f87ce9c0189cc667918df,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.58000183105469,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.5,116.1999969482422,56.0,60.70000076293945,286.1000061035156,285.29998779296875,285.1000061035156,276.0,265.20001220703125,234.8000030517578,65.9000015258789,21.39999961853028,22.299999237060547
2020-10-21 00:45:16,5f8f87cf9c0189cc667918e3,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.0,61.7599983215332,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.6000061035156,142.60000610351562,116.3000030517578,55.900001525878906,60.5,286.1000061035156,285.8999938964844,285.0,275.79998779296875,264.70001220703125,234.6999969482422,65.19999694824219,21.39999961853028,22.299999237060547
2020-10-21 00:45:16,5f8f87d09c0189cc667918e6,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.0,61.7599983215332,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.6000061035156,142.60000610351562,116.3000030517578,55.900001525878906,60.5,286.1000061035156,285.8999938964844,285.0,275.79998779296875,264.70001220703125,234.6999969482422,65.19999694824219,21.39999961853028,22.299999237060547
2020-10-21 00:44:13,5f8f87d39c0189cc667918eb,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,12.960000038146973,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.70001220703125,142.39999389648438,116.3000030517578,55.79999923706055,60.20000076293945,285.3999938964844,284.8999938964844,284.3999938964844,275.29998779296875,264.79998779296875,234.8000030517578,65.0,21.5,22.5
2020-10-21 00:44:13,5f8f87d39c0189cc667918ee,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,12.960000038146973,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.70001220703125,142.39999389648438,116.3000030517578,55.79999923706055,60.20000076293945,285.3999938964844,284.8999938964844,284.3999938964844,275.29998779296875,264.79998779296875,234.8000030517578,65.0,21.5,22.5
2020-10-21 00:43:11,5f8f87d49c0189cc667918f2,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.039999961853027,61.75,6.809999942779541,654.280029296875,0.0,53.54999923706055,4.630000114440918,128.5,30.89999961853028,290.6000061035156,142.3000030517578,116.0999984741211,55.79999923706055,60.29999923706055,286.20001220703125,286.0,285.0,274.8999938964844,264.6000061035156,235.1999969482422,66.0999984741211,21.299999237060547,22.299999237060547
2020-10-21 00:43:11,5f8f87d49c0189cc667918f5,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.039999961853027,61.75,6.809999942779541,654.280029296875,0.0,53.54999923706055,4.630000114440918,128.5,30.89999961853028,290.6000061035156,142.3000030517578,116.0999984741211,55.79999923706055,60.29999923706055,286.20001220703125,286.0,285.0,274.8999938964844,264.6000061035156,235.1999969482422,66.0999984741211,21.299999237060547,22.299999237060547
2020-10-21 00:42:11,5f8f87d59c0189cc667918f9,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77000045776367,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.6000061035156,142.5,116.0999984741211,55.70000076293945,60.29999923706055,285.5,285.20001220703125,285.1000061035156,274.1000061035156,265.5,234.8999938964844,65.5,21.39999961853028,22.39999961853028
2020-10-21 00:42:11,5f8f87d59c0189cc667918fc,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77000045776367,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.799999237060547,290.6000061035156,142.5,116.0999984741211,55.70000076293945,60.29999923706055,285.5,285.20001220703125,285.1000061035156,274.1000061035156,265.5,234.8999938964844,65.5,21.39999961853028,22.39999961853028
2020-10-21 00:41:08,5f8f87d69c0189cc667918ff,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.0,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.58000183105469,4.630000114440918,128.39999389648438,30.89999961853028,290.5,142.39999389648438,116.0,55.79999923706055,60.5,286.1000061035156,284.79998779296875,284.8999938964844,274.70001220703125,264.8999938964844,235.0,66.0,21.39999961853028,22.39999961853028
2020-10-21 00:41:08,5f8f87d69c0189cc66791903,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.0,61.77999877929688,6.809999942779541,654.280029296875,0.0,53.58000183105469,4.630000114440918,128.39999389648438,30.89999961853028,290.5,142.39999389648438,116.0,55.79999923706055,60.5,286.1000061035156,284.79998779296875,284.8999938964844,274.70001220703125,264.8999938964844,235.0,66.0,21.39999961853028,22.39999961853028
2020-10-21 00:40:07,5f8f87d79c0189cc6679190a,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.5,116.0999984741211,55.70000076293945,60.29999923706055,285.5,286.0,285.1000061035156,275.0,265.20001220703125,234.8000030517578,65.80000305175781,21.5,22.39999961853028
2020-10-21 00:40:07,5f8f87d89c0189cc6679190d,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.5,116.0999984741211,55.70000076293945,60.29999923706055,285.5,286.0,285.1000061035156,275.0,265.20001220703125,234.8000030517578,65.80000305175781,21.5,22.39999961853028
2020-10-21 00:39:05,5f8f87d89c0189cc66791920,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.72999954223633,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.5,116.0999984741211,56.0,60.70000076293945,286.6000061035156,285.0,285.20001220703125,275.3999938964844,264.29998779296875,234.8000030517578,65.9000015258789,21.5,22.39999961853028
2020-10-21 00:39:05,5f8f87d99c0189cc66791923,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.020000457763672,61.72999954223633,6.809999942779541,654.280029296875,0.0,53.560001373291016,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.5,116.0999984741211,56.0,60.70000076293945,286.6000061035156,285.0,285.20001220703125,275.3999938964844,264.29998779296875,234.8000030517578,65.9000015258789,21.5,22.39999961853028
2020-10-21 00:38:02,5f8f87d99c0189cc66791927,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,12.93000030517578,61.77000045776367,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.89999961853028,290.6000061035156,142.39999389648438,116.1999969482422,56.09999847412109,60.70000076293945,286.3999938964844,285.20001220703125,285.0,275.20001220703125,265.0,235.0,66.0,21.39999961853028,22.5
2020-10-21 00:38:02,5f8f87da9c0189cc6679192a,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,12.93000030517578,61.77000045776367,6.809999942779541,654.27001953125,0.0,53.560001373291016,4.630000114440918,128.3000030517578,30.89999961853028,290.6000061035156,142.39999389648438,116.1999969482422,56.09999847412109,60.70000076293945,286.3999938964844,285.20001220703125,285.0,275.20001220703125,265.0,235.0,66.0,21.39999961853028,22.5
2020-10-21 00:37:02,5f8f87db9c0189cc6679192f,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.0,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.59999847412109,4.630000114440918,128.5,30.799999237060547,290.70001220703125,142.60000610351562,116.4000015258789,56.20000076293945,60.70000076293945,286.20001220703125,285.3999938964844,284.8999938964844,275.70001220703125,264.8999938964844,235.0,65.80000305175781,21.5,22.39999961853028
2020-10-21 00:37:02,5f8f87dc9c0189cc66791932,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.0,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.59999847412109,4.630000114440918,128.5,30.799999237060547,290.70001220703125,142.60000610351562,116.4000015258789,56.20000076293945,60.70000076293945,286.20001220703125,285.3999938964844,284.8999938964844,275.70001220703125,264.8999938964844,235.0,65.80000305175781,21.5,22.39999961853028
2020-10-21 00:35:59,5f8f87dc9c0189cc66791935,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.06999969482422,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.619998931884766,4.630000114440918,128.3000030517578,31.0,290.70001220703125,142.60000610351562,116.1999969482422,56.0,60.5,286.20001220703125,285.0,285.1000061035156,275.5,265.20001220703125,235.0,65.5,21.39999961853028,22.39999961853028
2020-10-21 00:35:59,5f8f87dd9c0189cc66791938,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.06999969482422,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.619998931884766,4.630000114440918,128.3000030517578,31.0,290.70001220703125,142.60000610351562,116.1999969482422,56.0,60.5,286.20001220703125,285.0,285.1000061035156,275.5,265.20001220703125,235.0,65.5,21.39999961853028,22.39999961853028
2020-10-21 00:34:59,5f8f87dd9c0189cc6679193b,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.010000228881836,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.59999847412109,4.630000114440918,128.3000030517578,30.799999237060547,290.6000061035156,142.60000610351562,116.3000030517578,55.79999923706055,60.400001525878906,285.3999938964844,285.29998779296875,284.6000061035156,274.79998779296875,264.8999938964844,234.6999969482422,67.19999694824219,21.5,22.39999961853028
2020-10-21 00:34:59,5f8f87de9c0189cc6679193f,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.010000228881836,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.59999847412109,4.630000114440918,128.3000030517578,30.799999237060547,290.6000061035156,142.60000610351562,116.3000030517578,55.79999923706055,60.400001525878906,285.3999938964844,285.29998779296875,284.6000061035156,274.79998779296875,264.8999938964844,234.6999969482422,67.19999694824219,21.5,22.39999961853028
2020-10-21 00:33:56,5f8f87de9c0189cc66791943,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.010000228881836,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.61000061035156,4.630000114440918,128.39999389648438,31.0,290.70001220703125,142.39999389648438,116.0999984741211,55.59999847412109,59.900001525878906,285.70001220703125,285.29998779296875,285.0,274.79998779296875,265.0,235.1999969482422,66.0,21.5,22.39999961853028
2020-10-21 00:33:56,5f8f87df9c0189cc66791946,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.010000228881836,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.61000061035156,4.630000114440918,128.39999389648438,31.0,290.70001220703125,142.39999389648438,116.0999984741211,55.59999847412109,59.900001525878906,285.70001220703125,285.29998779296875,285.0,274.79998779296875,265.0,235.1999969482422,66.0,21.5,22.39999961853028
2020-10-21 00:32:54,5f8f87e09c0189cc66791949,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.039999961853027,61.7599983215332,6.809999942779541,654.280029296875,0.0,53.59000015258789,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.1999969482422,116.0999984741211,55.70000076293945,60.20000076293945,286.0,285.79998779296875,285.1000061035156,274.70001220703125,265.1000061035156,235.1000061035156,65.0,21.5,22.39999961853028
2020-10-21 00:32:54,5f8f87e09c0189cc6679194d,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.039999961853027,61.7599983215332,6.809999942779541,654.280029296875,0.0,53.59000015258789,4.630000114440918,128.5,30.799999237060547,290.6000061035156,142.1999969482422,116.0999984741211,55.70000076293945,60.20000076293945,286.0,285.79998779296875,285.1000061035156,274.70001220703125,265.1000061035156,235.1000061035156,65.0,21.5,22.39999961853028
2020-10-21 00:31:51,5f8f87e19c0189cc66791952,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,13.039999961853027,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.59000015258789,4.630000114440918,128.5,30.89999961853028,290.5,142.3000030517578,116.0,55.900001525878906,60.59999847412109,285.3999938964844,285.70001220703125,284.70001220703125,275.1000061035156,265.0,235.1999969482422,65.80000305175781,21.39999961853028,22.39999961853028
2020-10-21 00:31:51,5f8f87e19c0189cc66791959,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,13.039999961853027,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.59000015258789,4.630000114440918,128.5,30.89999961853028,290.5,142.3000030517578,116.0,55.900001525878906,60.59999847412109,285.3999938964844,285.70001220703125,284.70001220703125,275.1000061035156,265.0,235.1999969482422,65.80000305175781,21.39999961853028,22.39999961853028
2020-10-21 00:30:51,5f8f87e29c0189cc66791960,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,12.979999542236328,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.59999847412109,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.5,116.0,56.09999847412109,60.79999923706055,285.70001220703125,284.70001220703125,285.0,275.3999938964844,265.29998779296875,234.8000030517578,65.80000305175781,21.39999961853028,22.39999961853028
2020-10-21 00:30:51,5f8f87e39c0189cc66791963,2020-10-21,18,"RG3 MOLD'G W/SHLD, RH",0,None,1.059999942779541,0.9300000071525574,12.979999542236328,61.77999877929688,6.809999942779541,654.27001953125,0.0,53.59999847412109,4.630000114440918,128.39999389648438,30.89999961853028,290.6000061035156,142.5,116.0,56.09999847412109,60.79999923706055,285.70001220703125,284.70001220703125,285.0,275.3999938964844,265.29998779296875,234.8000030517578,65.80000305175781,21.39999961853028,22.39999961853028
2020-10-21 00:29:49,5f8f87e39c0189cc66791967,2020-10-21,17,"RG3 MOLD'G W/SHLD, LH",0,None,1.059999942779541,0.9300000071525574,12.989999771118164,61.77999877929688,6.809999942779541,654.260009765625,0.0,53.61000061035156,4.630000114440918,128.3000030517578,30.89999961853028,290.6000061035156,142.60000610351562,116.3000030517578,56.29999923706055,60.900001525878906,286.0,285.5,284.8999938964844,275.8999938964844,264.6000061035156,234.6999969482422,65.80000305175781,21.39999961853028,22.39999961853028
